filename,age,sex
_63I8290_noexif.jpg,,F
_63I8297_noexif.jpg,ad,F
_63I8299_noexif.jpg,ad,F
_63I8305_noexif.jpg,ad,F
_63I8313_noexif.jpg,juv,F
_63I8335_noexif.jpg,ad,M
_63I8336_noexif.jpg,ad,M
_63I8343_noexif.jpg,ad,M
_63I8344_noexif.jpg,ad,M
_63I8346_noexif.jpg,ad,M
_63I8372_noexif.jpg,juv,F
_63I8390_noexif.jpg,ad,M
_63I8398_noexif.jpg,ad,M
_63I8415_noexif.jpg,ad,M
_63I8417_noexif.jpg,ad,M
_63I8418_noexif.jpg,ad,M
_63I8421_noexif.jpg,ad,M
_63I8423_noexif.jpg,ad,M
_63I8425_noexif.jpg,ad,M
_63I8426_noexif.jpg,ad,M
_63I8429_noexif.jpg,ad,M
_63I8430_noexif.jpg,ad,M
_63I8437_noexif.jpg,ad,F
_63I8449_noexif.jpg,ad,M
_63I8455_noexif.jpg,ad,M
_63I8460_noexif.jpg,ad,M
_63I8461_noexif.jpg,ad,M
_63I8462_noexif.jpg,ad,M
_63I8472_noexif.jpg,ad,M
_63I8473_noexif.jpg,ad,M
_63I8474_noexif.jpg,ad,M
_63I8498_noexif.jpg,juv,M
_63I8499_noexif.jpg,juv,M
_63I8500_noexif.jpg,juv,M
_63I8511_noexif.jpg,ad,F
_63I8515_noexif.jpg,ad,F
_63I8516_noexif.jpg,ad,F
_63I8517_noexif.jpg,ad,F
_63I8518_noexif.jpg,ad,F
_63I8526_noexif.jpg,juv,M
_63I8527_noexif.jpg,juv,M
_63I8532_noexif.jpg,juv,M
_63I8534_noexif.jpg,juv,M
_63I8538_noexif.jpg,juv,F
_63I8539_noexif.jpg,ad,M
_63I8541_noexif.jpg,juv,F
_63I8543_noexif.jpg,juv,F
_63I8554_noexif.jpg,ad,M
_63I8573_noexif.jpg,juv,M
_63I8577_noexif.jpg,juv,M
_63I8586_noexif.jpg,ad,M
_63I8589_noexif.jpg,ad,M
_63I8590_noexif.jpg,ad,M
_63I8591_noexif.jpg,ad,M
_63I8597_noexif.jpg,ad,M
_63I8600_noexif.jpg,ad,M
_63I8610_noexif.jpg,ad,M
_63I8615_noexif.jpg,ad,M
_63I8627_noexif.jpg,ad,M
_63I8628_noexif.jpg,ad,M
_63I8632_noexif.jpg,juv,M
_63I8639_noexif.jpg,juv,M
_63I8658_noexif.jpg,juv,M
_63I8696_noexif.jpg,juv,M
_63I8716_noexif.jpg,ad,M
_63I8720_noexif.jpg,ad,M
_63I8721_noexif.jpg,ad,M
_63I8737_noexif.jpg,juv,M
_63I8743_noexif.jpg,juv,M
_63I8745_noexif.jpg,juv,M
_63I8779_noexif.jpg,juv,F
_63I8780_noexif.jpg,juv,F
_63I8783_noexif.jpg,juv,F
_63I8796_noexif.jpg,juv,M
_63I8810_noexif.jpg,juv,M
_63I8814_noexif.jpg,juv,M
_63I8816_noexif.jpg,juv,M
_63I8819_noexif.jpg,juv,M
_63I8820_noexif.jpg,juv,M
_63I8829_noexif.jpg,juv,M
_63I8830_noexif.jpg,juv,M
_63I8833_noexif.jpg,juv,M
_63I8834_noexif.jpg,juv,M
_63I8835_noexif.jpg,juv,M
_63I8836_noexif.jpg,juv,M
_63I8838_noexif.jpg,juv,M
_63I8839_noexif.jpg,juv,M
_63I8844_noexif.jpg,juv,F
_63I8845_noexif.jpg,juv,F
_63I8869_noexif.jpg,juv,F
_63I8870_noexif.jpg,juv,F
_63I8871_noexif.jpg,juv,F
_63I8875_noexif.jpg,,M
_63I8876_noexif.jpg,,M
_63I8882_noexif.jpg,juv,M
_63I8885_noexif.jpg,juv,M
_63I8893_noexif.jpg,juv,M
_63I8894_noexif.jpg,juv,M
_63I8895_noexif.jpg,juv,M
_63I8897_noexif.jpg,juv,M
_63I8898_noexif.jpg,juv,M
_63I8901_noexif.jpg,juv,M
_63I8916_noexif.jpg,juv,M
_63I8919_noexif.jpg,juv,M
_63I8921_noexif.jpg,juv,M
_63I8925_noexif.jpg,juv,M
_63I8990_noexif.jpg,ad,M
_63I9003_noexif.jpg,juv,M
_63I9004_noexif.jpg,juv,M
_63I9020_noexif.jpg,ad,M
_63I9021_noexif.jpg,ad,M
_63I9022_noexif.jpg,ad,M
_63I9026_noexif.jpg,ad,M
_63I9027_noexif.jpg,ad,M
_63I9028_noexif.jpg,ad,M
_63I9040_noexif.jpg,ad,F
_63I9057_noexif.jpg,juv,M
_63I9058_noexif.jpg,juv,M
_63I9059_noexif.jpg,juv,M
_63I9075_noexif.jpg,juv,M
_63I9077_noexif.jpg,juv,M
_63I9079_noexif.jpg,juv,M
_63I9089_noexif.jpg,juv,F
_63I9091_noexif.jpg,juv,F
_63I9092_noexif.jpg,juv,F
_63I9093_noexif.jpg,juv,F
_63I9095_noexif.jpg,juv,F
_63I9097_noexif.jpg,juv,F
_63I9098_noexif.jpg,juv,F
_63I9114_noexif.jpg,ad,M
_63I9138_noexif.jpg,ad,M
_63I9140_noexif.jpg,ad,M
_63I9141_noexif.jpg,ad,M
_63I9142_noexif.jpg,ad,M
_63I9152_noexif.jpg,ad,M
_63I9172_noexif.jpg,ad,M
_63I9173_noexif.jpg,ad,M
_63I9174_noexif.jpg,ad,M
_63I9175_noexif.jpg,ad,M
_63I9180_noexif.jpg,ad,M
_63I9188_noexif.jpg,juv,F
_63I9190_noexif.jpg,juv,F
_63I9245_noexif.jpg,juv,M
_63I9262_noexif.jpg,juv,M
_63I9263_noexif.jpg,juv,M
_63I9285_noexif.jpg,juv,F
_63I9292_noexif.jpg,juv,F
_63I9293_noexif.jpg,juv,F
_63I9300_noexif.jpg,juv,F
_63I9301_noexif.jpg,juv,F
_63I9302_noexif.jpg,juv,F
_63I9322_noexif.jpg,juv,F
_63I9384_noexif.jpg,juv,M
_63I9390_noexif.jpg,juv,F
_63I9391_noexif.jpg,juv,F
_63I9411_noexif.jpg,juv,F
_63I9419_noexif.jpg,,M
_63I9421_noexif.jpg,ad,F
_63I9429_noexif.jpg,ad,F
_63I9432_noexif.jpg,ad,M
_63I9440_noexif.jpg,ad,M
_63I9450_noexif.jpg,juv,M
_63I9468_noexif.jpg,juv,M
_63I9469_noexif.jpg,juv,M
_63I9479_noexif.jpg,juv,M
_63I9484_noexif.jpg,juv,M
_63I9489_noexif.jpg,juv,F
_63I9492_noexif.jpg,juv,F
_63I9493_noexif.jpg,juv,F
_63I9507_noexif.jpg,ad,M
_63I9513_noexif.jpg,ad,F
_63I9514_noexif.jpg,ad,F
_63I9519_noexif.jpg,ad,F
_63I9526_noexif.jpg,ad,F
_63I9555_noexif.jpg,ad,M
_63I9566_noexif.jpg,,M
_63I9608_noexif.jpg,,M
_63I9612_noexif.jpg,,M
_63I9614_noexif.jpg,,M
_63I9619_noexif.jpg,juv,M
_63I9637_noexif.jpg,juv,M
_63I9651_noexif.jpg,juv,M
_63I9652_noexif.jpg,juv,M
_63I9657_noexif.jpg,juv,M
_63I9662_noexif.jpg,juv,M
_63I9672_noexif.jpg,juv,M
_63I9674_noexif.jpg,juv,M
_63I9675_noexif.jpg,juv,M
_63I9695_noexif.jpg,juv,M
_63I9696_noexif.jpg,juv,M
_63I9698_noexif.jpg,juv,M
_63I9721_noexif.jpg,juv,M
_63I9732_noexif.jpg,juv,M
_63I9746_noexif.jpg,juv,M
_63I9753_noexif.jpg,juv,F
_63I9762_noexif.jpg,juv,F
_63I9763_noexif.jpg,juv,F
_63I9766_noexif.jpg,juv,F
_63I9781_noexif.jpg,juv,M
_63I9782_noexif.jpg,juv,M
_63I9790_noexif.jpg,juv,M
_63I9792_noexif.jpg,juv,M
_63I9793_noexif.jpg,juv,M
_63I9794_noexif.jpg,juv,M
_63I9795_noexif.jpg,juv,M
_63I9796_noexif.jpg,juv,F
_63I9802_noexif.jpg,juv,F
_63I9815_noexif.jpg,ad,F
_63I9828_noexif.jpg,ad,F
_63I9846_noexif.jpg,,
_63I9853_noexif.jpg,,
_63I9854_noexif.jpg,juv,
_63I9865_noexif.jpg,juv,
_63I9870_noexif.jpg,ad,F
_63I9878_noexif.jpg,ad,F
_63I9879_noexif.jpg,ad,F
_63I9880_noexif.jpg,ad,F
_63I9881_noexif.jpg,ad,F
_63I9884_noexif.jpg,juv,
_63I9885_noexif.jpg,juv,
_63I9886_noexif.jpg,juv,
_63I9896_noexif.jpg,juv,M
_63I9901_noexif.jpg,juv,M
_63I9903_noexif.jpg,juv,M
_63I9904_noexif.jpg,juv,M
_63I9905_noexif.jpg,juv,M
_63I9906_noexif.jpg,juv,M
_63I9907_noexif.jpg,juv,M
_63I9909_noexif.jpg,juv,M
_63I9913_noexif.jpg,juv,M
_63I9914_noexif.jpg,juv,M
_63I9918_noexif.jpg,juv,M
_63I9920_noexif.jpg,juv,M
_63I9922_noexif.jpg,juv,M
_63I9923_noexif.jpg,juv,M
_63I9924_noexif.jpg,juv,M
_63I9929_noexif.jpg,juv,M
_63I9930_noexif.jpg,juv,M
_63I9934_noexif.jpg,juv,M
_63I9942_noexif.jpg,juv,M
_63I9943_noexif.jpg,juv,M
_63I9944_noexif.jpg,juv,M
_63I9945_noexif.jpg,juv,M
_63I9952_noexif.jpg,juv,M
_63I9954_noexif.jpg,juv,M
_63I9967_noexif.jpg,juv,M
_63I9968_noexif.jpg,juv,M
_63I9977_noexif.jpg,ad,M
_63I9978_noexif.jpg,juv,F
_63I9980_noexif.jpg,juv,F
_63I9981_noexif.jpg,juv,F
_63I9995_noexif.jpg,ad,M
_63I9996_noexif.jpg,ad,M
